0.7,0.9,1.1,1.3,1.5,1.7,1.9,2.1,2.3,2.5,2.7,2.9,3.1,3.3,3.5,3.7,3.9,,
-7.505051767,-7.723423721,-7.825536958,-7.869139976,-7.882362287,-7.879433517,-7.868240794,-7.853462905,-7.838005003,-7.823723883,-7.811735339,-7.802478453,-7.795798533,-7.791197566,-7.788115123,-7.78608226,-7.784754946,FCI,ground
-7.534178071,-7.812414255,-7.956184588,-8.023784458,-8.053388799,-8.065308343,-8.069839071,-8.072011353,-8.074130567,-8.077038381,-8.080773244,-8.084971433,-8.089131293,-8.092780665,-8.095564669,-8.09727063,-8.097812531,SVD,ground
-7.483838425,-7.716335742,-7.824396566,-7.872554755,-7.889140134,-7.880952885,-7.861760433,-7.856031995,-7.840284329,-7.824885684,-7.81157353,-7.801087529,-7.793441547,-7.788170574,-7.784656325,-7.782349569,-7.777027933,JF,ground
-7.455431319,-7.654677689,-7.749848778,-7.791680142,-7.805534114,-7.804445271,-7.795552412,-7.782937222,-7.777602192,-7.778151212,-7.778786798,-7.779507729,-7.780223393,-7.780852255,-7.781354011,-7.781725289,-7.781984029,FCI,1st
-7.331484047,-7.532468702,-7.639411577,-7.697765525,-7.73752772,-7.762721217,-7.781345331,-7.797055855,-7.811454234,-7.825168926,-7.838366403,-7.851006806,-7.862976745,-7.874157868,-7.884459415,-7.893829512,-7.902254235,SVD,1st
-7.430946668,-7.630107443,-7.732733056,-7.778079854,-7.793361961,-7.789176051,-7.781084074,-7.775910269,-7.772005307,-7.772548243,-7.773254525,-7.774066781,-7.774880151,-7.775610067,-7.776213188,-7.776681044,-7.780840562,JF,1st
