0.7,1.1,1.5000000000000002,1.9000000000000004,2.3000000000000007,2.700000000000001,3.1000000000000005,3.500000000000001,3.9000000000000012
-7.505051766852551,-7.8255369578025835,-7.882362286798833,-7.868240793853904,-7.838005002629407,-7.811735339125065,-7.79579853331182,-7.788115123280999,-7.784754945971768
-7.455431318876248,-7.749848777956748,-7.805534114080034,-7.795552411822608,-7.777602191702421,-7.778786797760701,-7.780223393017717,-7.781354011469843,-7.781984029312959
-7.4181485171024875,-7.749848777956765,-7.760609199268345,-7.775146493963874,-7.777602191702212,-7.77878679776046,-7.780223393017602,-7.7813540114697535,-7.781984029313029
-7.455431318876061,-7.6955349359970775,-7.805534114080003,-7.795552411822437,-7.777602191701943,-7.778786797760352,-7.780223393017562,-7.781354011469699,-7.781984029312931
-7.508992529578304,-7.82532269138157,-7.8858067577829765,-7.87101122568522,-7.8386139157100105,-7.810200445005552,-7.792870595615828,-7.784531801272843,-7.780884088513171
-7.45424733036323,-7.745297527615017,-7.806492935779111,-7.796841575694423,-7.772915201790243,-7.774075234695547,-7.775620013284425,-7.776931185020829,-7.777713120894485
-7.454247330363218,-7.6867114903590625,-7.7550454752128655,-7.770403304483594,-7.772915201790194,-7.774075234695401,-7.775620013284313,-7.776931185020916,-7.77771312089465
-7.409568789201836,-7.745297527614916,-7.806492935778991,-7.796841575694201,-7.7729152017900125,-7.77407523469523,-7.775620013284139,-7.7769311850208105,-7.777713120894479
-7.508992529578304,-7.82532269138157,-7.8858067577829765,-7.87101122568522,-7.8386139157100105,-7.810200445005552,-7.792870595615828,-7.784531801272843,-7.780884088513171
-7.45424733036323,-7.745297527615017,-7.806492935779111,-7.796841575694423,-7.772915201790243,-7.774075234695547,-7.775620013284425,-7.776931185020829,-7.777713120894485
-7.454247330363218,-7.6867114903590625,-7.7550454752128655,-7.770403304483594,-7.772915201790194,-7.774075234695401,-7.775620013284313,-7.776931185020916,-7.77771312089465
-7.409568789201836,-7.745297527614916,-7.806492935778991,-7.796841575694201,-7.7729152017900125,-7.77407523469523,-7.775620013284139,-7.7769311850208105,-7.777713120894479
