0.7,1.1,1.5000000000000002,1.9000000000000004,2.3000000000000007,2.700000000000001,3.1000000000000005,3.500000000000001,3.9000000000000012
-7.505051766852528,-7.8255369578025675,-7.882362286798846,-7.868240793853891,-7.838005002629379,-7.811735339125035,-7.795798533311811,-7.788115123280954,-7.784754945971753
-7.455431318876214,-7.749848777956775,-7.805534114080061,-7.795552411822589,-7.777602191702209,-7.778786797760662,-7.780223393017718,-7.781354011469802,-7.7819840293129525
-7.41814851710253,-7.749848777956741,-7.7606091992682815,-7.775146493963857,-7.769004793948155,-7.7787867977604455,-7.780223393017601,-7.7813540114697455,-7.7819840293130085
-7.455431318876124,-7.695534935997073,-7.805534114079975,-7.795552411822419,-7.777602191701926,-7.778786797760397,-7.780223393017479,-7.781354011469638,-7.78198402931291
-7.509274104097109,-7.828752080887251,-7.888340762260084,-7.872299889291861,-7.837651162914523,-7.808161514354782,-7.7916410920736405,-7.7842003389138625,-7.78090260086539
-7.411712418168213,-7.716451815891738,-7.775604417052225,-7.767844572032529,-7.7734747746017,-7.734245576014998,-7.777143854900628,-7.777869699714308,-7.778211132941917
-7.390968425492404,-7.716451815891755,-7.749528289152232,-7.767844572032504,-7.773474774601673,-7.775847838524211,-7.777143854900565,-7.777869699714372,-7.778211132941877
-7.411712418168215,-7.680046852111781,-7.775604417052117,-7.767844572032145,-7.773474774601442,-7.775847838523999,-7.717319763948585,-7.777869699714429,-7.778211132941931
-7.509274104097109,-7.828752080887251,-7.888340762260084,-7.872299889291861,-7.837651162914523,-7.808161514354782,-7.7916410920736405,-7.7842003389138625,-7.78090260086539
-7.411712418168213,-7.716451815891738,-7.775604417052225,-7.767844572032529,-7.7734747746017,-7.734245576014998,-7.777143854900628,-7.777869699714308,-7.778211132941917
-7.390968425492404,-7.716451815891755,-7.749528289152232,-7.767844572032504,-7.773474774601673,-7.775847838524211,-7.777143854900565,-7.777869699714372,-7.778211132941877
-7.411712418168215,-7.680046852111781,-7.775604417052117,-7.767844572032145,-7.773474774601442,-7.775847838523999,-7.717319763948585,-7.777869699714429,-7.778211132941931
