0.4,0.6000000000000001,0.8000000000000002,1.0000000000000002,1.2000000000000002,1.4000000000000004,1.6000000000000005,1.8000000000000003,2.0000000000000004,2.2000000000000006,2.400000000000001,2.6000000000000005,2.8000000000000007,3.000000000000001,3.2000000000000006,3.400000000000001,3.600000000000001,3.800000000000001
FCI energy
-0.9141497046270841,-1.116286006869542,-1.1341476666770949,-1.1011503302326213,-1.056740746305258,-1.0154682492882423,-0.9834727290331738,-0.9618169527925817,-0.9486411121761854,-0.9412240336932626,-0.9372549530096288,-0.9321061000410125,-0.934151095670938,-0.933631844558498,-0.9333799773488852,-0.9332610574596025,-0.9332064419781059,-0.9331820167734673
-0.1591488598789465,-0.46025197660910455,-0.5971778019737543,-0.7458717930355683,-0.8284433465108123,-0.8754279389779092,-0.9019118195514703,-0.9165749064760594,-0.9245373192021841,-0.9287736349933775,-0.9309808720998454,-0.9351960308474744,-0.9326658592180959,-0.9329364933045482,-0.9330632164248764,-0.9331205962364891,-0.9331457371174121,-0.9331564177234055


SVD energy
-0.9272444395430604,-1.1285006937494853,-1.145091789168296,-1.1102737600214578,-1.063762295863569,-1.0205013668877188,-0.9868799611790635,-0.9640205364353368,-0.9500097062509899,-0.9420396339240628,-0.9377196300204904,-0.935448285448872,-0.9342813652267222,-0.9336958499045869,-0.9334099324307771,-0.9332744313126238,-0.9332121454261746,-0.9331843420502055
-0.15914885987894684,-0.4602519766091048,-0.586422443620839,-0.7369304073078786,-0.8215755979300889,-0.8705033640045585,-0.8985688102692289,-0.9144037900674614,-0.923183055070494,-0.9279636514432793,-0.9305181686552766,-0.9318544694276102,-0.9325357674659731,-0.9328725337063926,-0.9330332720026503,-0.9331072246408453,-0.9331400341053036,-0.9331540925236532


JF+U energy
-0.9141498201451683,-1.1162854072059203,-1.1341470471159176,-1.1011494637857218,-1.0567417431407131,-1.0154693522002114,-0.9834738972689834,-0.9618180520237843,-0.9486414446324424,-0.9412235192842802,-0.937254258553011,-0.9351969199410607,-0.934151336487952,-0.9336327589040068,-0.933379301548544,-0.9332603760112252,-0.9332062276020314,-0.9331815095485265
-0.1591488598789474,-0.46025197660910433,-0.597178384017974,-0.7458714767963242,-0.8284433536907639,-0.8754282406565135,-0.9019118846746098,-0.9165755966201812,-0.9245379066775914,-0.9287734505152583,-0.9309819089597847,-0.9321063477614593,-0.9326665996810302,-0.9329365075764339,-0.9330623057671186,-0.933121254744175,-0.9331467238805697,-0.9331560846870379


